name,img_path,mask_path
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=21485,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=21485,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=21485,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=21997,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=21997,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=21997,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=22509,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=22509,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=22509,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=23021,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=23021,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=23021,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=23533,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=23533,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=23533,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=24045,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=24045,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37202,y=24045,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=16877,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=16877,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=16877,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=17389,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=17389,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=17389,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=17901,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=17901,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=17901,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=18413,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=18413,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=18413,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=18925,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=18925,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=18925,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=19437,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=19437,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=19437,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=19949,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=19949,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=19949,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=20461,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=20461,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=20461,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=20973,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=20973,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=20973,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=21485,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=21485,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=21485,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=21997,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=21997,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=21997,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=22509,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=22509,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=22509,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=23021,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=23021,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=23021,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=23533,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=23533,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=23533,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=24045,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=24045,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=37714,y=24045,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=16877,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=16877,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=16877,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=17389,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=17389,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=17389,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=17901,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=17901,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=17901,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=18413,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=18413,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=18413,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=18925,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=18925,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=18925,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=19437,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=19437,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=19437,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=19949,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=19949,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=19949,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=20461,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=20461,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=20461,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=20973,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=20973,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=20973,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=21485,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=21485,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=21485,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=21997,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=21997,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=21997,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=22509,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=22509,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=22509,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=23021,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=23021,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=23021,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=23533,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=23533,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=23533,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=24045,w=512,h=512].Region03","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/raw/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=24045,w=512,h=512].Region03.tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=38226,y=24045,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03_(0, 0)","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/SN_tiles/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03_(0, 0).tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=31058,y=16877,w=512,h=512].Region03.tiff"
"TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03_(0, 512)","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/SN_tiles/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03_(0, 512).tiff","/var/inputdata/export_12-01-23/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6Region03/tiles/mask/TCGA-08-0517-01Z-00-DX1.eee6199e-5387-4198-b45d-0f0e16f7caf6 [x=31058,y=17389,w=512,h=512].Region03.tiff"
